,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
0,EBBR,300.2370575327933,118.07116592762083,167.32327686656603,233.86373069069606,278.2068340594952,,207.32586392802605,0.04956620100684426,0.1266760715314856,0.09199551408933529,0.06460230885967508,0.051361902913047146,,0.12948595941673594,-53.00124782986154,17.045098238213082,30.957274003462462,82.34913773970186,62.335277068309296,,74.95522945672393,405.1589367866838,174.71268426577976,264.1152227793409,350.6738825390937,408.70169106612076,,339.3040048736012,81.0,86.0,88.0,88.0,78.0,,16977.0,404.17995952783957,174.89905840289768,263.7978116369123,342.8211162495672,406.5344200379988,,330.93106851522873
1,EDDB,336.7449877635543,165.39372815583883,185.88676489853276,223.2989929991883,264.4987731160997,295.6179431733631,238.2671385273988,0.03874106787917615,0.17918734613491594,0.10227660389366856,0.0617853849853245,0.04882904038888435,0.04094289127735732,0.09036041971509802,27.74858810240919,-51.77307128906255,18.07915962033166,99.03265143060078,7.530295070213608,-2.710600353423182,48.2056339805767,448.3600561286764,350.9565373915764,286.520822447321,332.48063421443373,363.43280688117244,381.70468950679606,355.73688595804526,83.0,76.0,82.0,77.0,79.0,84.0,22234.0,450.2209583620555,349.42320200135305,287.7095737717046,319.4704658128124,365.6765644265183,383.9875484540773,352.4635247744971
2,EDDF,312.8406056833791,92.20046628176512,137.84410413804946,196.5100787618886,263.8228918987772,692.701293945312,190.1246243989327,0.04633147881376642,0.10102498013690588,0.07598150856523106,0.05431554492433993,0.048737720434458294,0.09603532315005321,0.11706900372526034,3.3507361778841855,32.225159362122206,0.9127639938188038,11.774079695991986,-39.91250212296195,594.7191975911452,21.08829620054883,394.612259907146,118.44861517069748,184.84693946555177,310.8847485944282,332.2749455274618,715.9204894738008,279.5422228476696,91.0,91.0,91.0,92.0,92.0,12.0,19951.0,396.78418916590886,114.61223670052304,185.86876398094074,312.3639785191758,331.6766283490051,416.2838497488997,278.7526373177734
3,EDDH,292.40532326211746,88.03399912516277,158.94542968749997,144.66560363769526,190.58109714673913,236.5091044108075,164.49997268748655,0.03645221679889041,0.09498450055676454,0.08766528731755875,0.04001735533158886,0.03520599781457071,0.03277897232963675,0.10159526711621163,-169.74355269451564,7.037979125976513,-73.04637207031237,-62.20010884602849,-93.4375636888587,-106.83543904622462,-62.09797057365947,349.5950932788055,114.46432599258485,257.4588353091321,199.66079195793256,231.4279182147993,296.2670440673962,221.58900761523535,49.0,48.0,50.0,48.0,46.0,48.0,12553.0,308.7875794471482,115.45675631368366,249.3855293538957,191.73273500630637,214.06654930816933,279.2580145132005,212.71844065250562
4,EDDL,376.12045898437515,125.49206141421669,216.331676929028,231.13505358573718,283.3592544367284,566.7389787946425,232.096000056007,0.05573535324722093,0.13732727435456427,0.11922387414657773,0.06395124605548523,0.052295956499687817,0.07855156145918281,0.1128814628271004,-67.8489257812505,28.080440320466646,53.0690228350752,64.33591245993603,-14.097330729166666,550.8881138392851,63.19421517763054,500.81390181625784,274.4517954948535,364.21831229520944,338.24587816056703,391.35898792433153,695.3028521230364,371.7280540463583,80.0,76.0,77.0,78.0,81.0,14.0,17345.0,499.3272309491507,274.825545781406,362.6941703680319,334.22037266675255,393.5418170019076,440.24091226494573,366.3276869158309
5,EDDM,299.0871744791667,88.47332146462428,134.42817739422404,185.4424262152778,233.26732843572444,358.4151646205353,183.0144231584535,0.0421059986924559,0.09639239611640377,0.07415031722750189,0.0513202188439964,0.043086993026234366,0.049681131875966913,0.08723363111544898,87.92583550347173,61.78055461069167,67.70847826325503,103.95546875000015,62.85729425603693,317.90291573660653,87.63748485353082,362.40109271084793,110.89884727829622,180.9450796177225,242.6397742822631,288.0918649987108,399.58587649123666,244.9485534673783,90.0,89.0,89.0,90.0,88.0,35.0,20399.0,353.54264797507017,92.6180357809372,168.75024777804384,220.47086618061633,282.76219090923104,245.62233743566244,228.7400927372234
6,EDDP,355.89701822916686,104.06205460831926,138.9507989752782,176.2210165487753,274.91212312940144,320.4753491950758,214.6230452641238,0.04558319283820154,0.1140648044989478,0.07664279953318621,0.048715776133286676,0.05077904988264587,0.04441863041152554,0.09195253538642087,-106.12059895833372,18.885580526815826,-4.722280005886009,21.516367319468067,-46.929783780809856,-62.59163411458397,5.385588604182137,475.2645112271359,134.27116041678033,234.4599689163941,331.69893166543187,437.5273418934023,474.4339440554912,385.52379145924965,75.0,74.0,73.0,74.0,71.0,66.0,18948.0,466.3850059326633,133.84379943368813,236.0346587072378,333.259757447855,438.0993313850194,473.8907761908595,385.49634515141645
7,EGCC,293.0345651726973,145.72261171083193,252.22361816406257,272.0630030776515,266.4958239103618,,244.80553131412225,0.04338442504230062,0.15942495264284912,0.13929718252729098,0.07510117284488642,0.049197212774104215,,0.2270819047356807,14.52372018914421,-23.194634514886037,128.1148486328126,114.77695904356075,100.98893657483552,,93.42399415300675,385.4765012501368,174.68431254507226,281.2726689351383,318.3727588997964,327.3758525824542,,310.70898910524903,38.0,37.0,25.0,33.0,38.0,,7051.0,390.37353537836515,175.52578674319383,255.56493762530184,301.5681042646069,315.5901796272861,,296.3519678268641
8,EGKK,266.2365556196732,130.56209527878534,235.7894666517103,209.1434811511672,270.21697215544873,,208.19523162605304,0.0446574704180615,0.14301158476357484,0.12960782100914817,0.05762027585285553,0.04989282685678741,,0.1266836592273789,7.903758655894566,-18.380643572126154,139.9178120381125,67.3930869964233,98.57404346955128,,68.80791430644689,346.8740114432618,156.80606009363703,305.82451375237173,280.3388150570871,353.62163124489894,,287.8437766169118,88.0,84.0,37.0,83.0,78.0,,13258.0,348.7712703754368,156.6603479564719,275.6915872550065,273.77188994503916,341.80290612612873,,279.50921874758444
9,EGLL,260.81968706109546,149.86942006306475,327.3620182917669,224.32762536337214,228.8510604643486,,209.03207064785346,0.047816870525176816,0.16370946845120055,0.17995114326474773,0.06175145325065062,0.042263206014479686,,0.12509829757529975,-29.280010094803625,-12.32056987716496,111.79133958082949,20.08448401162806,82.07539475132042,,41.306421091940415,333.95454350972005,178.78067534569138,469.8859540957067,282.24159521684425,290.9955269916076,,290.3082445885265,89.0,83.0,26.0,86.0,71.0,,12058.0,334.55330317297376,179.43987630557623,465.4324080908017,283.1772696768303,281.1680704208586,,287.36649939904515
10,EHAM,349.68554144965304,110.85386926987591,147.18885540140087,195.6269823157269,258.22117062832444,577.1850585937498,189.86277163398347,0.05436320251665819,0.12112503095792328,0.08102256753146693,0.054126582148549394,0.04766910305086082,0.08006000233301976,0.10101173194400169,-184.16465386284776,10.702790742761902,9.426157282686907,28.907499893852044,-47.35920877659574,565.0512695312495,16.75447532832937,461.870177461288,171.9533733340187,203.58133895517796,279.0965735731586,340.0828589038569,691.5761683497493,282.15626467285654,90.0,85.0,87.0,92.0,94.0,8.0,19021.0,425.93808827175184,172.63849147504772,204.54192423732533,279.11656851091647,338.57488949123035,426.2724272178788,281.66578812373155
11,EIDW,267.0518321161685,126.55631035698785,323.1067968750001,216.6672203189037,232.8879341457201,514.6940104166664,203.46214007632477,0.04120897442626799,0.13823106472253877,0.1782863536944563,0.059354629326831755,0.04301677994208079,0.07130243885040966,0.11504044611341968,-78.76829993206572,29.07460191514752,273.42782226562514,37.129174404457096,31.57149605129076,514.6940104166664,65.22594266599533,348.094653042422,150.00845034041134,389.75277168246816,264.4885760384605,296.83555427569354,537.7809336925866,280.9780906385328,92.0,90.0,25.0,61.0,92.0,6.0,14082.0,340.9234502237332,147.98831728603955,283.4762795875445,264.0427208816991,296.7690854388311,170.7574008392448,273.3122178677492
12,EKCH,390.32933407738113,81.31133863661024,118.72725621665394,148.84622047061012,232.4248279389881,297.6218872070314,206.51718599238487,0.04290097128005418,0.08880394341725115,0.06521694435899059,0.041143910814766094,0.04281238533661019,0.04123387335659255,0.06656079847216675,-162.36848958333354,-4.629528469509577,-54.180672994473944,-36.21245465959804,-132.6298363095238,-139.1747436523443,-69.40534530993521,488.58133786975696,106.72231624889315,141.38964790674828,190.7430819714381,322.13371397260465,372.8550423942024,304.4802406432722,42.0,36.0,41.0,42.0,42.0,40.0,12113.0,466.3983508006234,108.13429865026114,132.2190394356525,189.54415283262585,297.12185068478004,350.3130810239595,296.47659522556603
13,EPWA,562.6060965401787,97.00965033637151,130.9497811453683,223.30500740840517,238.84152747844828,340.0173255657329,264.3098418460629,0.05471695556987017,0.10573365359103638,0.07225672323724723,0.06181887416770505,0.04414449802091815,0.04714461137073545,0.09292011150051936,-378.16587611607196,11.908544469762681,46.3008553641184,-14.037782866379137,-49.397898706896555,-147.03423019935406,-48.16153342686813,674.924524848274,125.2573749756045,177.5025324485823,298.02786997338507,298.01759453289657,405.7201278818612,353.78635099332513,28.0,27.0,28.0,29.0,29.0,29.0,9717.0,569.287506701234,127.06526290553239,174.50189799561113,302.9664647907781,299.0971947485703,384.83312534816196,350.51090204209186
14,LBSF,688.2003173828122,111.76652388139205,184.23674072265624,274.6483043323864,292.4809994904891,470.2449999999998,365.8568964761449,0.06364787903170481,0.12062087244866548,0.10158923156885179,0.07592366563161417,0.05396786889423089,0.06518282101572322,0.08805023724607622,558.5967203776036,-16.63356156782672,67.44400634765634,203.13887162642052,205.6141516644022,377.03425781249956,280.5166810252465,806.3677211637308,169.9906461244077,295.59139569155906,363.78219434890985,367.60447846730534,577.4158813988488,513.8379342307812,24.0,22.0,25.0,22.0,23.0,25.0,7717.0,594.0563045059885,173.15602333843376,293.72886309532475,308.88322980208795,311.57117121896,446.3442577010428,430.53900463814193
15,LEBB,215.52110813088612,117.54918185147368,,,,,123.28321814535202,0.20724650631115077,0.1286353913619295,,,,,0.4082157402400511,132.62578760434505,68.99444441361857,,,,,75.83118344960566,296.8494789446341,151.8666361656389,,,,,201.1816950716774,73.0,66.0,,,,,3230.0,267.4127841641405,136.32619027912398,,,,,186.37183196839322
16,LEBL,153.96274862484057,94.52992109818892,128.96676931073588,,,,106.76438039643878,0.07010241053021248,0.10223346213234898,0.07110547276109108,,,,0.18699906876575323,54.63199537627559,-3.9934775612571447,23.24030919228842,,,,22.441219578153703,205.48208472207892,139.30741181897466,184.72294903780306,,,,156.81311678962712,98.0,88.0,93.0,,,,6058.0,199.10487206722658,140.04816195270823,184.2484263834009,,,,155.21186146752595
17,LECO,230.56011526925224,131.29246578940862,205.5577880859375,,,,152.37889812997506,0.11454767867089807,0.14308472763602342,0.11290208543167501,,,,0.3623787800920267,-22.650066557384566,-19.675834559187138,62.88501198508534,,,,12.291210305130852,287.4852331076026,181.2027836503902,271.8289577622021,,,,232.64773974061478,84.0,79.0,55.0,,,,5232.0,288.3128662498058,181.28238054266862,266.8924448722757,,,,232.34503446289995
18,LEVC,100.71277211433234,262.4311267852783,,,,,93.45715968368205,0.259570014743331,0.28686289777394836,,,,,0.501600383739127,90.50265504038609,252.380968093872,,,,,64.55230075809386,131.41289147589248,334.658978445593,,,,,172.90597200368242,43.0,10.0,,,,,961.0,96.40941362576848,231.6618196093604,,,,,160.48762306944548
19,LEZL,221.1572543759889,121.36647262573247,245.5212639702692,,,,139.3112285333131,0.11824926110278619,0.13256908622285113,0.1353080452245636,,,,0.3959822920757713,42.801133554193136,-68.46287155151373,230.18128458658865,,,,9.463784552309885,269.58609960400344,147.80016011834653,289.96839364794124,,,,189.5884431768216,79.0,80.0,36.0,,,,4671.0,267.86749300841626,131.8139177451354,178.8484465741931,,,,189.3723636916549
20,LFLL,172.7612554376775,74.28125624223186,120.62095919522375,161.9217785493827,,,120.26093005851433,0.042936559966725414,0.08056399389265505,0.06635856740956583,0.04480177786342093,,,0.13666088863450943,-16.76105013760645,35.315652327104,-0.948876120827314,11.53945433063285,,,25.09563656323098,238.711513036277,95.03520615782462,196.00584839891937,230.79850027026438,,,188.99634059492533,88.0,88.0,88.0,81.0,,,11458.0,239.48695934509118,88.73540480248381,197.12679031994819,231.94605747837988,,,187.33095986768075
21,LFML,192.547593858507,121.74914016723633,141.3645142973139,209.1018110795455,,,148.4346995949686,0.04951991210190559,0.1319114178144717,0.07779387028213323,0.057809725960286606,,,0.17330063229478365,120.4970404730904,7.721279144287069,0.2692829946455108,180.90411044034104,,,49.02679782290402,263.6113037861437,289.7925834775361,241.82285040154213,259.77032543260873,,,274.6212491443367,90.0,80.0,89.0,55.0,,,10065.0,235.7732781862415,291.5174151377029,243.1928117210749,188.143358661902,,,270.22297915961104
22,LFMN,249.73427211216517,116.15146745954242,173.18058323215794,226.18740715779055,,,183.86758129533158,0.05486373095787659,0.12412733548286425,0.09529496610048978,0.06260117638123784,,,0.1275766921583726,112.9050415039063,-11.852620152064773,2.1629325248101074,97.2629119443223,,,75.37676188655394,365.6142849228949,172.07583714310917,263.681913675916,362.1264236595114,,,311.91493244675104,70.0,70.0,74.0,71.0,,,9733.0,350.2553516951962,172.90663639212627,265.4728793484797,351.3028518397169,,,302.68578105259894
23,LFPG,257.9772730118189,92.22489367033306,136.20656585693357,206.10228240184298,456.0271484375,,168.5985151112063,0.051522571602944114,0.10072705781903038,0.07499510848873944,0.05699856154704219,0.08419967716020871,,0.11403523107158568,70.64862843048874,12.520050048828091,30.00158843994152,88.98422475961553,456.0271484375,,73.14302566427706,308.25664734572234,142.09358986000134,182.76572538123398,265.6088734924898,471.9222217791062,,231.6009244842461,78.0,76.0,80.0,78.0,10.0,,12547.0,301.9936502908162,142.48141790338187,181.42394595890656,251.87944835829842,128.0183289693327,,219.75653569650922
24,LFPO,232.7560529011052,110.97380244267451,168.81384130271084,220.0022568121189,,,185.22807138396897,0.047607994448205966,0.12163804954947448,0.09258178332629112,0.06089686959228296,,,0.11898890266931107,90.71394162061736,-2.1095335328734164,18.627056075866086,148.4157238471801,,,92.40855353032109,306.11798523194597,202.7522135426864,277.37102806137574,299.0287068602464,,,288.2315012605838,82.0,77.0,83.0,82.0,,,12643.0,294.16747009869516,204.0707039266314,278.4272195296504,261.19519015567414,,,273.02738620634034
25,LFRS,181.82554876982277,147.6878261566162,130.6941359947468,207.6765462239585,,,129.6347122336871,0.07580944688443678,0.1613047257147818,0.07202539031982476,0.057463705025136855,,,0.28311242804664466,-16.348818650886066,-28.48228073120121,4.980677111395599,180.25724283854183,,,22.16427213184093,354.26445987848484,321.40650451168875,154.89090464069474,243.23488628417616,,,194.91486704984834,67.0,64.0,58.0,15.0,,,6852.0,356.55790437422786,322.67280722495707,156.16288961881736,169.0431146713013,,,193.66472103031873
26,LGAV,793.4567323022954,138.91543878293504,219.94851006401913,319.68423786569156,362.02486478365387,562.4775988520404,392.28606377874246,0.07074274096735174,0.1491146795941252,0.12093356050293498,0.0883576172247885,0.06615228573234096,0.07793531076782538,0.11792709529882471,631.6636838329076,32.740602979473,58.10578183774609,304.6897440159575,318.4812449919871,543.8300581951526,325.4599916491505,973.2898774580709,220.31688169574693,308.7366480164073,407.4553962091987,428.431259133948,666.9118813387537,540.3684580652216,49.0,51.0,54.0,47.0,39.0,49.0,12715.0,748.1423470330861,220.0384805033243,306.066645259865,273.4502104827119,290.3173660553814,390.03194149214653,431.3797626911117
27,LHBP,407.2277679443359,92.89441208612351,150.99184082031255,235.27565354567307,299.273515625,379.9982324218748,281.61986712061537,0.04371550562579054,0.09791289501149979,0.08304477415942856,0.0650481470006404,0.0552348572974358,0.05265802919044521,0.08976953326056937,230.82041931152327,22.292582194010375,18.181938476562628,128.18807279146645,186.6011328125,242.68106445312452,166.8736048820369,527.0558896567103,115.65928114643012,184.5127086180076,294.1653454231281,379.7119506142412,466.12888787975686,380.7677042478558,48.0,42.0,50.0,52.0,50.0,50.0,14554.0,478.83885604686253,114.86626624525464,185.47885284264822,267.34920833187647,334.0554498032149,402.0128450987673,342.2649464990508
28,LIMC,324.7295988236349,106.58000793457032,129.53884248955305,200.42920783547802,366.331859447338,,184.22016943421465,0.05709032344231857,0.1145773275289699,0.07135554490379238,0.05544279681829235,0.067661738712836,,0.1270958778268295,240.77962800826123,-5.086915588378946,28.26071237963308,137.74068531709574,341.66571723090277,,111.16722881192759,389.1619684804292,142.3751570055856,166.3499008050576,249.19455471387948,416.9868437050813,,250.11001806331276,87.0,80.0,86.0,85.0,54.0,,15089.0,307.5046253188842,143.18195424857976,164.89324391302895,208.89908491932877,241.28971612001905,,224.0540008876246
29,LIPE,333.993108435522,106.40209876166448,177.60550868658373,231.66712951660165,293.6954622395833,,224.80312842950724,0.053424692634380586,0.11502903076563872,0.09809631448413014,0.06407267366001917,0.05424859035630658,,0.11724009058196148,170.56616519976225,32.77289242214622,92.46966100622119,173.75658264160174,184.47767578125,,155.66459077092793,417.30507013108604,143.9572097955728,264.0886364254037,321.4993432010848,376.2340286219914,,321.1006071231553,79.0,72.0,81.0,80.0,75.0,,15109.0,383.28883269313053,141.1607981210268,248.91177514021695,272.20706501762595,330.1105948454308,,280.85468798242573
30,LIPZ,324.9415399460565,102.77420172892826,142.30366058349605,206.12838855421685,260.4365699404762,689.4046386718745,201.44896712488023,0.0488450590694366,0.11116533821415253,0.0781447305210452,0.056990128778717855,0.04810375449576002,0.09558622852677331,0.10187052152037154,130.7332298642109,-25.206944425341145,-26.22550201416001,99.48200418862966,105.64346168154762,689.4046386718745,76.80894350452247,405.7856866112633,155.31322532708282,204.02793683481733,333.07404748277213,349.3074095874511,721.4795541674982,299.4836997647456,84.0,71.0,80.0,83.0,84.0,10.0,16692.0,386.45673505408496,154.34485330449226,203.61199649613422,319.80285679906336,334.94884582138224,224.2369561657544,289.47520229801586
31,LIRF,420.9343232304212,135.83638934235074,185.73681339216822,311.3243044133773,257.9021501212284,,237.89468913425637,0.06551888713758526,0.1456890903000724,0.10209180588693303,0.0859544340612935,0.04721447391579675,,0.12223438046483785,353.6348244540657,-19.276536628381564,56.98377519772388,272.49174205043875,168.9014597925646,,148.86882699485594,544.1336867395308,245.63151679825012,260.1345309325786,375.9111286562853,362.854608540766,,368.3258217713096,83.0,67.0,81.0,57.0,58.0,,11732.0,416.06434244116576,246.72209341671055,255.39794212576297,261.2563515369971,323.9524088264548,,336.91491317728537
32,LIRN,469.9852718431118,95.039970584032,151.51274513711738,264.5598266601563,331.4092060810811,,245.48895509470373,0.06974207149418173,0.10255421302117118,0.08347383201315574,0.07321411413120578,0.060833211923075156,,0.12512248911185742,461.6745256696423,3.1810362280868403,32.48608896683687,251.15317382812518,281.4828177787162,,189.47143833916687,555.000722474576,117.76391953895931,195.2457322575947,317.8576184027897,403.6473687205834,,340.0663760373115,49.0,41.0,49.0,40.0,37.0,,8056.0,311.2220295482923,119.18337676679761,194.51927654228948,197.30374566668942,293.2977723759484,,282.41036509939175
33,LKPR,388.9650289601291,116.03404822716344,164.05026771282334,258.77596609933045,300.20826939174106,373.93995884486594,265.9704996447708,0.04596768595780664,0.1263882175525206,0.09037797708193844,0.07156937459733337,0.055455735961600826,0.05182032056521961,0.1286566114324748,178.41647023168068,62.47011155348554,84.3361732219829,162.94909667968764,150.29452078683036,150.72305733816907,157.16479597613252,486.35100051722907,139.686965755599,214.48587169767964,333.22364477521256,370.48295053679266,442.5207587183148,353.5509765324836,29.0,26.0,29.0,28.0,28.0,28.0,7605.0,460.4516768026784,127.41401377823792,200.7002359847508,295.9977790957363,344.84225392453413,423.69630514090596,316.7186606639863
34,LOWW,418.60645112537185,128.351240234375,206.1201171875,250.58562339224474,311.6179052146084,372.97384643554665,294.1460168955176,0.047982611953523546,0.13650961895925243,0.11336824671894684,0.06931045963339783,0.057555141008638074,0.05171516845522974,0.11125818521181638,265.8693324497764,61.83179687499997,109.99578276134682,190.643883681879,243.813570689006,251.60513305664003,216.06974629814724,561.7224670663081,184.9752673747229,316.02564455343696,374.4905619166024,440.7740337093974,496.63637061181515,437.29115858817886,84.0,75.0,84.0,82.0,83.0,80.0,22029.0,497.79069436452073,175.5089465135888,298.0447004230339,324.31586926265345,369.4334059572352,430.8866826675898,380.1894049626173
35,LPPR,158.7292015769264,124.83620416550409,135.316549549932,,,,119.05630317742818,0.08400529948082858,0.13669203015206235,0.07464577534143785,,,,0.232282219109527,-65.45225455544201,-20.61573791503911,-14.79581174988665,,,,-10.200228815531933,195.68577352503613,156.42832683981572,177.43826186896246,,,,162.3917966672698,88.0,84.0,69.0,,,,5542.0,185.47191569062633,155.9952221311235,178.11571050501746,,,,162.08575337206162
36,LPPT,206.97281118539667,111.53227827284074,179.7587296549479,,,,147.22106631931496,0.0873258490468022,0.12075659159227056,0.09894375678569023,,,,0.20396832774338408,47.525799091045776,-83.12551286485466,6.871031087239692,,,,7.054402604990292,287.5776072105796,145.45253546425354,249.3294615491005,,,,222.12814803938372,78.0,72.0,75.0,,,,5528.0,285.45907273682553,120.19669450373436,250.91313506094238,,,,222.0361857941203
37,LROP,597.6439002403841,107.0223982961554,112.30238131009617,228.42100602489415,301.82952131304825,436.4131760817304,357.5195814427613,0.05087342105314109,0.1140818047327039,0.06192110891552676,0.06320844631291066,0.05568727383547674,0.06048828833708964,0.08663546506494092,557.0441105769225,21.964115075897706,49.63342097355781,202.5790601827332,270.55591248629383,418.2682542067303,322.19232371221926,713.3975017786728,158.94028504253984,148.46105371345234,275.53648656706457,352.6061624723453,502.5293953971243,467.69955321410714,65.0,57.0,65.0,59.0,57.0,65.0,21835.0,449.15651046251213,158.8146232879471,141.00745323225942,188.37063193146093,228.13077506719162,280.712958082531,339.02838030813285
38,LSGG,203.1040967858356,73.82245156931323,101.01129692925348,171.39516172304266,,,125.09703484223077,0.04414932086563898,0.08019873880886859,0.05563380159896675,0.047412106500039984,,,0.1058073533110104,-16.37709377122962,12.859384935955633,-0.6938381618922322,22.854360727163648,,,27.425459676381184,245.91186691562842,91.34129105105995,138.8832748139203,205.36589751307298,,,166.8423074273528,92.0,86.0,90.0,91.0,,,13382.0,246.71040576007786,90.96195841023349,139.6595955922411,205.2209523415174,,,164.57892874884874
39,LTFM,575.4356094751597,155.52519056532117,138.14091549643987,223.5480253575213,271.23084699603874,385.05498046874976,367.6255956301231,0.04555005435480431,0.16746821697265044,0.07615269207580182,0.06186387526034985,0.04980607447526973,0.053360399107758624,0.09786098078585605,472.1767703325313,-17.30266768844043,34.785610536985885,168.28814386917387,207.9650844520246,300.8393880208329,280.05579871951335,719.8221395298593,378.7708767805724,249.695750488976,262.5353185990755,321.7036819504856,452.07520387615693,504.62420041927464,78.0,54.0,79.0,59.0,71.0,60.0,25141.0,546.833325220521,381.92836724772746,248.84080998867492,203.2337602009497,247.1930583481162,340.2904829525119,419.78725870790726
40,test,309.16380387823534,114.93967305377014,161.9950409120502,216.0740435733974,275.98986934491194,395.03129647090503,224.27689324019218,0.06366744018054653,0.1247261842377669,0.08919132865133612,0.05972093057382357,0.05091106647927108,0.0547484045302189,0.12427748531378773,83.62874960031601,4.832740882644037,34.75964328342026,98.92575985917436,96.9765387354047,209.71590719288739,97.57138459629516,426.34875710083156,186.49968244725815,242.5958400797279,300.2152027286073,364.91872799163355,498.47680473133414,338.5235792880717,2885.0,2660.0,2475.0,2140.0,1654.0,725.0,501883.0,418.13885023433363,186.47211129792936,240.14122708861473,283.5144139738906,351.90353742306655,452.5271477249562,324.15775173514714
41,val,316.02808933687106,109.89379790324725,164.90567079612987,216.13788837879935,283.39274639583704,389.4947873336104,223.50673692858962,0.06434289633520976,0.11920130277052139,0.09077369853467263,0.05976123892272222,0.05228422103995768,0.05398968601698702,0.12610967018949792,90.08621376521238,-1.975699500969883,40.40637984649513,91.44443006400617,97.84045192639655,207.76525939839794,96.1480730685186,435.3353078312893,167.81727841294364,244.5280387209909,300.4784848694596,371.2364979033112,493.98234501928835,333.02955070646595,2445.0,2252.0,2131.0,1826.0,1403.0,601.0,429072.0,425.99944536774314,167.84291757246316,241.22311654689886,286.3042553299423,358.2391036311017,448.53863575857997,318.84865787596453
